Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j)
COOPERATIVA DE CRÉDITO SICREDI ALTO SERTÃO PARAIBANO - SICREDI ALTO SERTÃO PARAIBANO;9343038;b3S;S5;I;2;SOUSA;PB;43983;22484;0;0;34966;0;0;57450;0;0;0;0;0;0;0;4895;62345;0;4282;66627;0;30632;97259
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LIVRE ADMISSÃO DE ARARAQUARA E REGIÃO - SICOOB;53236808;b3S;S5;I;2;ARARAQUARA;SP;43983;27308;0;0;51355;0;278;78941;0;0;0;0;0;0;0;0;78941;0;3035;81976;0;14912;96888
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO PÃO DE AÇÚCAR;46277273;b3S;S5;I;2;SAO PAULO;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17150;17150;0;79589;96739
JBCRED S.A. SCFI - PRUDENCIAL;1000083137;n1;S5;I;2;SAO PAULO;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5675;5675;0;90763;96437
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO – SICOOB COOPERAC;8071414;b3S;S5;I;2;RIBEIRAO PRETO;SP;43983;36710;0;0;43667;0;156;80534;0;0;0;0;0;0;0;0;80534;0;2475;83009;0;13181;96190
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE ARATIBA – CRESOL ARATIBA;4565791;b3S;S5;I;2;ARATIBA;RS;43983;5903;0;0;50781;0;0;56683;0;0;0;0;0;0;0;0;56683;0;29974;86657;0;8936;95593
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE WITMARSUM - CRESOL WITMARSUM;7465539;b3S;S5;I;2;WITMARSUM;SC;43983;7730;0;0;38352;0;0;46082;0;0;0;0;0;0;0;0;46082;0;33026;79108;0;16383;95491
COOPERATIVA DE CRÉDITO SICOOB TRANSAMAZÔNICA;24431221;b3S;S5;I;2;PACAJA;PA;43983;37297;0;0;29826;0;0;67123;0;0;3158;0;0;0;3158;9234;79515;0;2929;82444;0;12035;94479
UNICRED COSTA DO SOL RJ – COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO LTDA.;39231527;b3S;S5;I;2;MACAE;RJ;43983;19220;0;0;57990;0;664;77874;0;0;0;0;0;0;0;0;77874;0;1631;79505;0;14655;94160
INTL FCSTONE - PRUDENCIAL;1000084088;b2;S4;C;3;SAO PAULO;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35416;35416;0;58269;93685
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA NOTARIAL E REGISTRAL - COOPNORE;7714057;b3S;S5;I;2;PORTO ALEGRE;RS;43983;31103;0;0;52494;0;0;83597;0;0;0;0;0;0;0;0;83597;0;3832;87429;0;5827;93256
COOPERATIVA DE CREDITO RURAL SEARA - CREDISEARA;204963;b3S;S5;I;2;SEARA;SC;43983;8737;0;0;50396;0;0;59134;0;0;0;0;0;0;0;9431;68564;0;8638;77202;0;15155;92357
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE CURITIBANOS - CRESOL CURITIBANOS;1155801;b3S;S5;I;2;CURITIBANOS;SC;43983;15963;0;0;35067;0;0;51030;0;0;0;0;0;0;0;0;51030;0;25762;76793;0;14792;91585
COOPERATIVA DE CREDITO DE ITAPAGIPE LTDA - SICOOB ITAPAGIPE;71506513;b3S;S5;I;2;ITAPAGIPE;MG;43983;15506;0;0;27605;0;0;43111;0;0;529;0;0;0;529;0;43640;0;19277;62917;0;28629;91546
COOPERATIVA DE CRÉDITO RURAL - CREDICANA;44373041;b3S;S5;I;2;ASSIS;SP;43983;8227;0;0;67988;0;0;76215;0;0;0;0;0;0;0;0;76215;0;975;77190;0;13504;90694
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE SÃO SEBASTIÃO DO PARAÍSO LTDA. - SICOOB PARAÍSOCRED;1657678;b3S;S5;I;2;SAO SEBASTIAO DO PARAISO;MG;43983;19073;0;0;51430;0;0;70503;0;0;0;0;0;0;0;0;70503;0;2696;73198;0;17471;90669
SITA SCCVM S.A. - PRUDENCIAL;1000082743;n2;S4;I;2;BELO HORIZONTE;MG;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;32786;32840;0;57777;90617
COOPERATIVA DE CRÉDITO CREDIESMERALDAS LTDA. – SICOOB CREDIESMERALDAS;68512748;b3S;S5;I;2;ESMERALDAS;MG;43983;32597;0;0;39064;0;0;71662;0;0;0;0;0;0;0;0;71662;0;3346;75007;0;14806;89813
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAJUBÁ LTDA - SICOOB SUL DE MINAS;4079285;b3S;S5;I;2;ITAJUBA;MG;43983;22064;0;0;49625;0;0;71689;0;0;0;0;0;0;0;0;71689;0;3743;75432;0;13389;88821
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO EMPREENDEDORES - SICREDI EMPREENDEDORES PR;7070495;b3S;S5;I;2;CURITIBA;PR;43983;19581;0;926;51635;0;22;72164;0;0;0;0;0;0;0;417;72581;0;7273;79854;0;8890;88744
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DO VALE DAS ANTAS LTDA. - UNICRED VALE DAS ANTAS;94243839;b3S;S5;I;2;CASCA;RS;43983;9963;0;0;60749;0;0;70712;0;0;0;0;0;0;0;0;70712;0;1384;72096;0;16554;88650
COOPERATIVA DE CRÉDITO E INVESTIMENTOS DE RONDÔNIA – SICOOB CREDJURD;4751713;b3S;S5;I;2;PORTO VELHO;RO;43983;54994;0;0;3736;0;9;58739;0;0;0;0;0;0;0;0;58739;0;2004;60743;0;27886;88629
COOPERATIVA DE CREDITO CREDLIDER - SICOOB CREDLIDER;5463934;b3S;S5;I;2;VOTUPORANGA;SP;43983;20897;0;0;39839;0;0;60736;0;0;0;0;0;0;0;0;60736;0;11731;72467;0;15921;88387
UNIPRIME PAULISTA-COOPERATIVA DE CRÉDITO;74220948;b3S;S5;I;2;PRESIDENTE PRUDENTE;SP;43983;6117;0;0;69650;0;1573;77339;0;0;0;0;0;0;0;0;77339;0;1280;78619;0;9511;88130
COOPERATIVA DE ECONOMIA E CREDITO MUTUO SICOOB COOPERCREDI - SP;915950;b3S;S5;I;2;SAO PAULO;SP;43983;4600;0;0;14347;0;0;18948;0;0;0;0;0;0;0;0;18948;0;2393;21341;0;66308;87649
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO ATACADÃO;52046299;b3S;S5;I;2;SAO PAULO;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4735;4735;0;82227;86961
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE HUMAITÁ - CRESOL HUMAITÁ;5983995;b3S;S5;I;2;HUMAITA;RS;43983;7428;0;0;47904;0;0;55332;0;0;0;0;0;0;0;0;55332;0;22562;77894;0;9027;86922
SOLIDEZ CCTVM LTDA. - PRUDENCIAL;1000082925;n2;S4;I;2;SAO PAULO;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73770;73770;0;12818;86588
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ALFREDO WAGNER - CRESOL ALFREDO WAGNER;5494591;b3S;S5;I;2;ALFREDO WAGNER;SC;43983;8581;0;0;29211;0;0;37792;0;0;0;0;0;0;0;0;37792;0;38576;76368;0;10196;86564
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SAO JOAQUIM-CRESOL SÃO JOAQUIM;2766672;b3S;S5;I;2;SAO JOAQUIM;SC;43983;10840;0;0;32671;0;0;43512;0;0;0;0;0;0;0;0;43512;0;28829;72341;0;13822;86162
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CAÇADOR   SICOOB CAÇADOR SC;86791837;b3S;S5;I;2;CACADOR;SC;43983;18847;0;0;47652;0;32;66531;0;0;1561;0;0;0;1561;69;68162;0;3490;71652;0;13368;85020
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PIRACANJUBA LTDA;5222094;b3S;S5;I;2;PIRACANJUBA;GO;43983;28472;0;0;14020;0;0;42492;0;0;4996;0;0;0;4996;3468;50957;0;14750;65706;0;19055;84761
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE GUARANI DAS MISSÕES - CRESOL GUARANI DAS MISSÕES;8488377;b3S;S5;I;2;GUARANI DAS MISSOES;RS;43983;9711;0;0;34275;0;0;43986;0;0;0;0;0;0;0;0;43986;0;28998;72984;0;11251;84236
COOPERATIVA DE CRÉDITO RURAL DOS FORNECEDORES DE CANA DA REGIÃO DE CATANDUVA-COFOCRED;49654502;b3S;S5;I;2;CATANDUVA;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6966;6966;0;76785;83750
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MAGISTRADOS DE SÃO PAULO - MAGISCRED;51489318;b3S;S5;I;2;SAO PAULO;SP;43983;1047;0;0;66112;0;1399;68558;0;0;0;0;0;0;0;0;68558;0;1183;69742;0;13474;83216
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS NO ESTADO DO ESPÍRITO SANTO;1330295;b3S;S5;I;2;VITORIA;ES;43983;11730;0;0;30825;0;0;42555;0;0;0;0;0;0;0;5026;47581;0;3353;50933;0;31412;82345
LECCA - PRUDENCIAL;1000080680;n1;S4;C;2;RIO DE JANEIRO;RJ;43983;0;0;0;24867;0;0;24867;0;0;0;0;0;28216;28216;0;53083;0;7587;60670;0;21258;81928
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SERTÃO DE MINAS GERAIS LTDA. - SICOOB SERTÃO MINAS;1667352;b3S;S5;I;2;PIRAPORA;MG;43983;25062;0;0;31627;0;0;56689;0;0;2201;0;0;0;2201;4770;63660;0;4184;67844;0;13894;81738
BOLETOBANCARIO.COM TEC PAGAMENTOS - PRUDENCIAL;1000085094;n4;;I;2;CURITIBA;PR;43983;0;0;0;0;71907;0;71907;0;0;0;0;0;0;0;0;71907;0;7380;79287;0;2362;81649
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DA REGIÃO SUDESTE DE MINAS GERAIS LTDA. - SICOOB CREDISUCESSO;42887133;b3S;S5;I;2;BOM SUCESSO;MG;43983;25271;0;0;41614;0;686;67571;0;0;706;0;0;0;706;0;68276;0;2976;71252;0;10320;81573
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL DE MATO GROSSO DO SUL – SICOOB CENTRO SUL MS;10319386;b3S;S5;I;2;DOURADOS;MS;43983;22612;0;0;37747;0;0;60359;0;0;0;0;0;0;0;475;60834;0;2644;63478;0;17298;80776
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MARANHENSE - SICOOB OESTE MARANHENSE;9424988;b3S;S5;I;2;ACAILANDIA;MA;43983;40135;0;0;18835;0;0;58970;0;0;0;0;0;0;0;0;58970;0;7297;66267;0;14453;80720
COOPERATIVA DE CRÉDITO RURAL DE SÃO MIGUEL DO OESTE - SULCREDI/SÃO MIGUEL;8253539;b3S;S5;I;2;SAO MIGUEL D'OESTE;SC;43983;10154;0;0;51676;0;0;61831;0;0;0;0;0;0;0;6372;68203;0;1183;69386;0;10795;80181
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE TANGARÁ - CRESOL TANGARÁ;7946451;b3S;S5;I;2;TANGARA;SC;43983;6078;0;0;45478;0;0;51556;0;0;0;0;0;0;0;0;51556;0;19908;71464;0;8544;80008
COOPERATIVA DE CRÉDITO COGEM;44401800;b3S;S5;I;2;SAO BERNARDO DO CAMPO;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5695;5695;0;74223;79918
COOPERATIVA DE CRÉDITO NORTE SUL DA BAHIA LTDA - SICOOB NORTE SUL;2876918;b3S;S5;I;2;GANDU;BA;43983;22799;0;0;40858;0;41;63698;0;0;365;0;0;0;365;0;64063;0;1770;65833;0;12729;78562
AGENCIA DE FOMENTO DO RN S.A. - PRUDENCIAL;1000081043;n1;S4;I;1;NATAL;RN;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6913;6913;0;20418;27332;0;50957;78289
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE GETULIO VARGAS-CRESOL GETÚLIO VARGAS;5241145;b3S;S5;I;2;GETULIO VARGAS;RS;43983;7762;0;0;35288;0;0;43049;0;0;0;0;0;0;0;0;43049;0;25506;68556;0;9422;77977
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE JARAGUÁ DO SUL E REGIÃO - SICOOB CEJASCRED;12384953;b3S;S5;I;2;JARAGUA DO SUL;SC;43983;17828;0;0;44898;0;0;62726;0;0;0;0;0;0;0;73;62799;0;1814;64613;0;13281;77893
BCO LA NACION ARGENTINA - PRUDENCIAL;1000081270;b1;S4;I;3;SAO PAULO;SP;43983;558;0;0;21;0;0;579;4004;0;0;0;0;0;0;33498;38081;0;2973;41054;0;36286;77340
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DO PARÁ - SICOOB COOESA;83836114;b3S;S5;I;2;BELEM;PA;43983;29128;0;0;29706;0;3;58836;0;0;0;0;0;0;0;0;58836;0;4355;63191;0;14145;77336
COOPERATIVA DE CRÉDITO POUPANÇA E INVESTIMENTO DOS INTEGRANTES DA BRIGADA MILITAR E DO CORPO DE BOMBEIROS MILITAR DO RIO GRANDE DO SUL – SICREDI MIL RS;3212823;b3S;S4;I;2;PORTO ALEGRE;RS;43983;7404;0;598;47671;0;534;56207;0;0;0;0;0;0;0;0;56207;0;6207;62414;0;14639;77053
H.H.PICCHIONI - PRUDENCIAL;1000080226;n2;S4;C;2;BELO HORIZONTE;MG;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66880;66880;0;9629;76509
FAIR CC S.A. - PRUDENCIAL;1000081919;n2;S4;I;2;SAO PAULO;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63318;63318;0;12958;76276
ATRIA S.A. - CFI - PRUDENCIAL;1000083508;n1;S5;I;2;ARAUCARIA;PR;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16363;16363;0;59567;75930
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE VITOR MEIRELES - CRESOL VITOR MEIRELES;7320890;b3S;S5;I;2;VITOR MEIRELES;SC;43983;6906;0;0;35484;0;0;42390;0;0;0;0;0;0;0;0;42390;0;24612;67002;0;7526;74528
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE JACUTINGA - CRESOL JACUTINGA;2904125;b3S;S5;I;2;JACUTINGA;RS;43983;6947;0;0;31976;0;0;38923;0;0;0;0;0;0;0;0;38923;0;25091;64014;0;9642;73657
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CAPARAÓ LTDA. - SICOOB SAÚDE;71261184;b3S;S5;I;2;CARATINGA;MG;43983;14018;0;0;47466;0;0;61485;0;0;0;0;0;0;0;0;61485;0;1869;63354;0;9687;73041
COOPERATIVA DE CRÉDITO E INVESTIMENTO DO SUDOESTE DE RONDÔNIA LTDA. – CREDISIS SUDOESTE/RO;3985375;b3S;S5;I;2;ROLIM DE MOURA;RO;43983;23012;0;0;27386;0;0;50398;0;0;0;0;0;0;0;0;50398;0;5704;56103;0;16903;73005
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNIVERSIDADE FEDERAL DE VIÇOSA LTDA. - SICOOB UFVCREDI;2794761;b3S;S5;I;2;VICOSA;MG;43983;6023;0;0;36908;0;0;42931;0;0;0;0;0;0;0;0;42931;0;1607;44538;0;28355;72893
COOPERATIVA DE CREDITO E ECONOMIA COM INTERACAO SOLIDARIA DE CHAPECO - CRESOL CHAPECO;4281182;b3S;S5;I;2;CHAPECO;SC;43983;6603;0;0;28939;0;0;35542;0;0;0;0;0;0;0;0;35542;0;26113;61655;0;10925;72580
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, DEMAIS PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE CRUZ ALTA LTDA - SICOOB CRUZ ALTA;73326449;b3S;S5;I;2;CRUZ ALTA;RS;43983;8671;0;0;48670;0;0;57342;0;0;0;0;0;0;0;72;57414;0;2659;60073;0;11532;71606
COOPERATIVA DE CREDITO , POUPANÇA E INVESTIMENTO DO ESTADO DO PIAUÍ - SICREDI PIAUÍ;3128973;b3S;S5;I;2;TERESINA;PI;43983;13950;0;0;40905;0;573;55428;0;0;0;0;0;0;0;2247;57675;0;4159;61834;0;9750;71584
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE JATAÍ E REGIÃO LTDA.;10143499;b3S;S5;I;2;JATAI;GO;43983;27892;0;0;28987;0;0;56880;0;0;0;0;0;0;0;0;56880;0;910;57790;0;13431;71221
ELITE - CCVM LTDA - PRUDENCIAL;1000082530;n2;S4;I;2;RIO DE JANEIRO;RJ;43983;0;0;0;0;0;0;0;849;0;0;0;0;0;0;0;849;0;54724;55573;0;14978;70551
COOPERATIVA DE CRÉDITO DA REGIÃO DO VALE DO RIO GRANDE LTDA. - SICOOB CREDILEITE;86585049;b3S;S5;I;2;UBERABA;MG;43983;29265;0;0;22373;0;72;51711;0;0;0;0;0;0;0;0;51711;0;7533;59244;0;11142;70386
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA NESTLÉ - CREDI NESTLÉ;62562012;b3S;S5;I;2;SAO PAULO;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1072;1072;0;69174;70246
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE MARTINHO CAMPOS LTDA - SICOOB CREDIMAC;64480833;b3S;S5;I;2;MARTINHO CAMPOS;MG;43983;14939;0;0;33191;0;779;48909;0;0;0;0;0;0;0;0;48909;0;6651;55560;0;14309;69868
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CERES E RIALMA LTDA;9576849;b3S;S5;I;2;CERES;GO;43983;27003;0;0;16037;0;0;43039;0;0;0;0;0;0;0;0;43039;0;7878;50917;0;18407;69323
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MILITARES ESTADUAIS DE SANTA CATARINA - CREDPOM;4572960;b3S;S5;I;2;FLORIANOPOLIS;SC;43983;10236;0;0;37413;0;0;47649;0;0;0;0;0;0;0;8814;56463;0;1351;57814;0;11222;69036
CREDITÁ S.A. CFI - PRUDENCIAL;1000083687;n1;S5;I;2;PORTO ALEGRE;RS;43983;0;0;0;24574;0;0;24574;0;0;0;0;0;27173;27173;0;51747;0;1158;52905;0;15964;68869
COOPERATIVA DE CRÉDITO SICOOB UNIDAS;1042487;b3S;S5;I;2;BELEM;PA;43983;10953;0;0;28573;0;0;39526;0;0;0;0;0;0;0;5014;44540;0;3451;47991;0;20826;68817
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAPITÓLIO LTDA   SICOOB CREDICAPI;804046;b3S;S5;I;2;CAPITOLIO;MG;43983;13721;0;0;29260;0;0;42981;0;0;2851;0;0;0;2851;0;45832;0;7502;53333;0;15414;68747
COOPERATIVA CENTRAL DE CRÉDITO DA AGRICULTURA FAMILIAR E ECONOMIA SOLIDÁRIA - ASCOOB CENTRAL;10013534;b3C;S4;I;2;SERRINHA;BA;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66061;66061;0;2509;68570
COOPERATIVA DE ECONOMIA E CRÉDITO DOS EMPREGADOS DOS CORREIOS LTDA. - SICOOB COOPERCORREIOS;3862898;b3S;S5;I;2;BELO HORIZONTE;MG;43983;10715;0;0;32233;0;0;42948;0;0;0;0;0;0;0;0;42948;0;800;43748;0;24782;68530
COOPERATIVA DE CRÉDITO SICOOBMAIS  LTDA. – SICOOBMAIS;26359745;b3S;S5;I;2;IGUATAMA;MG;43983;13896;0;0;30365;0;168;44428;0;0;0;0;0;0;0;0;44428;0;4384;48812;0;19634;68446
COOPERATIVA DE CREDITO RURAL ASCOOB SISAL;63229629;b3S;S5;I;2;SERRINHA;BA;43983;13573;0;0;45627;0;0;59200;0;0;0;0;0;0;0;2118;61318;0;2151;63469;0;4912;68381
FINAXIS - PRUDENCIAL;1000080790;b1;S4;C;2;CURITIBA;PR;43983;27552;0;0;0;0;0;27552;0;0;0;0;0;0;0;0;27552;0;14043;41595;0;25949;67544
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA JUSTIÇA DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CREDJUS;4894460;b3S;S5;I;2;BELO HORIZONTE;MG;43983;0;0;0;31435;0;0;31435;0;0;0;0;0;0;0;0;31435;0;3789;35224;0;32227;67451
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA CONCÓRDIA - CRESOL CONCÓRDIA;5425526;b3S;S5;I;2;CONCORDIA;SC;43983;4511;0;0;31740;0;0;36251;0;0;0;0;0;0;0;0;36251;0;23592;59843;0;7466;67309
B & T ASSOCIADOS CC LTDA. - PRUDENCIAL;1000081995;n2;S4;I;2;RIO DE JANEIRO;RJ;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49167;49167;0;16407;65575
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE PINHALZINHO - CRESOL PINHALZINHO;7412987;b3S;S5;I;2;PINHALZINHO;SC;43983;4568;0;0;27176;0;0;31744;0;0;0;0;0;0;0;0;31744;0;26451;58195;0;7051;65245
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO BANRISUL;92935741;b3S;S5;I;2;PORTO ALEGRE;RS;43983;0;0;0;28193;0;0;28193;0;0;0;0;0;0;0;0;28193;0;4021;32214;0;33009;65223
COOPERATIVA DE CRÉDITO MÚTUO DOS POLICIAIS FEDERAIS E SERVIDORES DA UNIÃO NO CEARÁ E LIVRE ADMISSÃO NAS MESORREGIÕES METROPOLITANA DE FORTALEZA E SUL CEARENSE - SICOOB CEARÁ;3620772;b3S;S5;I;2;FORTALEZA;CE;43983;13168;0;0;35257;0;0;48425;0;0;0;0;0;0;0;0;48425;0;1335;49760;0;15182;64942
COOPERATIVA DE CRÉDITO DE RIO RUFINO - SICOOB CREDIUNIÃO;2448839;b3S;S5;I;2;RIO RUFINO;SC;43983;11700;0;0;29888;0;3;41591;0;0;0;0;0;0;0;58;41650;0;12638;54287;0;10312;64600
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE POUSO REDONDO - CRESOL POUSO REDONDO;10453077;b3S;S5;I;2;POUSO REDONDO;SC;43983;4740;0;0;25053;0;0;29793;0;0;0;0;0;0;0;0;29793;0;25111;54904;0;9424;64328
PARMETAL DTVM LTDA - PRUDENCIAL;1000084019;n2;S4;I;2;SAO PAULO;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44156;44156;0;19372;63529
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DA REGIÃO METROPOLITANA DE PORTO ALEGRE - COOPESA;6975532;b3S;S5;I;2;PORTO ALEGRE;RS;43983;59186;0;0;295;0;0;59481;0;0;0;0;0;0;0;0;59481;0;249;59730;0;3752;63482
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS RANDON;89280960;b3S;S5;I;2;CAXIAS DO SUL;RS;43983;3;0;0;1141;0;0;1144;0;0;0;0;0;0;0;360;1504;0;8125;9629;0;53343;62972
COOPERATIVA DE CRÉDITO SICOOB IPÊ - SICOOB IPÊ;24610065;b3S;S5;I;2;CAMPO GRANDE;MS;43983;8152;0;0;44085;0;12;52249;0;0;0;0;0;0;0;2693;54942;0;1180;56122;0;6715;62837
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA MARGEM ESQUERDA DO URUCUIA E SÃO FRANCISCO LTDA - SICOOB CREDICHAPADA;14046512;b3S;S5;I;2;CHAPADA GAUCHA;MG;43983;14053;0;0;8259;0;0;22312;0;0;823;0;0;0;823;6077;29212;0;16714;45926;0;15894;61820
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE APIÚNA - CRESOL APIÚNA;7215632;b3S;S5;I;2;APIUNA;SC;43983;5636;0;0;29648;0;0;35283;0;0;0;0;0;0;0;0;35283;0;18357;53641;0;7991;61632
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO FEMSA BRASIL;43488782;b3S;S5;I;2;SAO PAULO;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5835;5835;0;55774;61610
COOPERATIVA DE CRÉDITO DOS MILITARES E DA SEGURANÇA PÚBLICA NO DISTRITO FEDERAL LTDA. - SICOOB DFMIL;4649337;b3S;S5;I;2;BRASILIA;DF;43983;10552;0;0;18760;0;1;29314;0;0;0;0;0;0;0;15551;44864;0;2070;46935;0;14515;61450
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DO GRUPO BASF;74244344;b3S;S5;I;2;SAO PAULO;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1351;1351;0;59824;61175
COOPERATIVA DE CREDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDARIA DE RIO FORTUNA - CRESOL RIO FORTUNA;7958405;b3S;S5;I;2;RIO FORTUNA;SC;43983;5935;0;0;38268;0;0;44203;0;0;0;0;0;0;0;0;44203;0;10318;54520;0;6549;61069
SICOOB CREDIMONTES - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO REGIONAL DE MONTES CLAROS LTDA;2031139;b3S;S5;I;2;MONTES CLAROS;MG;43983;23453;0;0;19017;0;0;42471;0;0;0;0;0;0;0;0;42471;0;5078;47549;0;13494;61043
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FUNDAÇÃO HOSPITALAR E EMPREGADOS DOS ESTABELECIMENTOS HOSPITALARES DE BELO HORIZONTE, REGIÃO METROPOLITANA E ZONA DA MATA LTDA. - CECREF;19402130;b3S;S5;I;2;BELO HORIZONTE;MG;43983;3977;0;0;19733;0;0;23710;0;0;0;0;0;0;0;6821;30530;0;5117;35647;0;25207;60854
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CEPLAC LTDA. - SICOOB COOPEC;32615247;b3S;S5;I;2;ILHEUS;BA;43983;2149;0;0;16286;0;0;18435;0;0;0;0;0;0;0;0;18435;0;1684;20119;0;40195;60314
