Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j)
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB ARENITO;7026923;b3S;S5;I;2;UMUARAMA;PR;44166;108595;0;0;188549;0;161;297305;0;3815;58968;0;0;0;62783;0;360088;0;94334;454422;0;52395;506817
CREDISIS - CENTRAL DE COOPERATIVAS DE CRÉDITO LTDA.;4632856;b3C;S4;I;2;JI-PARANA;RO;44166;0;0;40903;0;0;0;40903;0;0;0;0;0;0;0;0;40903;0;424095;464998;0;41701;506699
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BELO HORIZONTE E CIDADES POLO DO ESTADO DE MINAS GERAIS LTDA. – SICOOB NOSSACOOP;1760242;b3S;S5;I;2;BELO HORIZONTE;MG;44166;76000;0;0;328577;0;0;404576;0;0;0;0;0;0;0;34332;438909;0;11005;449914;0;49426;499340
COOPERATIVA DE CRÉDITO SICREDI PERNAMBUCRED;4146333;b3S;S5;I;2;RECIFE;PE;44166;24400;0;16614;283561;0;397;324972;0;0;0;0;0;0;0;56094;381066;0;27640;408705;0;89823;498529
COOPERATIVA DE CRÉDITO DO NORTE E NOROESTE DE MINAS GERAIS LTDA. - SICOOB CREDIGERAIS;698609;b3S;S5;I;2;PARACATU;MG;44166;139454;0;0;115403;0;0;254858;0;0;11216;0;0;0;11216;0;266073;0;111809;377882;0;117043;494925
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC/RS;78483310;b3S;S5;I;2;ITAPIRANGA;SC;44166;69467;0;0;276095;0;6410;351973;0;6;20590;0;0;0;20596;2861;375430;0;59126;434556;0;53385;487941
HUB PAGAMENTOS;1000085348;n4;;I;2;BARUERI;SP;44166;0;0;0;0;115624;0;115624;0;0;0;0;0;0;0;0;115624;0;347087;462711;7200;16486;486397
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E DE LIVRE ADMISSÃO LTDA - UNICRED ALIANÇA;70937271;b3S;S5;I;2;UBERLANDIA;MG;44166;89315;0;0;334574;0;0;423889;0;0;0;0;0;0;0;0;423889;0;13162;437051;0;45386;482437
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO LESTE DE MATO GROSSO - SICOOB PRIMAVERA MT;5241619;b3S;S5;I;2;PRIMAVERA DO LESTE;MT;44166;127651;0;0;125634;0;0;253285;0;0;12902;0;0;0;12902;34858;301045;0;115980;417025;0;62683;479709
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DO NOROESTE – CRESOL NOROESTE RS/PE/CE;2663426;b3S;S5;I;2;CONSTANTINA;RS;44166;33399;198;0;163653;0;0;197250;0;0;0;0;0;0;0;0;197250;0;228441;425691;0;53542;479232
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24830879;b3S;S5;I;2;MINEIROS;GO;44166;152179;0;0;70046;0;775;223000;0;0;0;0;0;0;0;0;223000;0;51636;274636;0;203190;477826
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO MACHADO - CREDISIS JICRED;2309070;b3S;S5;I;2;JI-PARANA;RO;44166;170340;0;0;182125;0;0;352465;0;0;0;0;0;0;0;0;352465;0;18278;370743;0;104675;475418
COOPERATIVA DE CREDITO NOSSO - SICOOB NOSSO;59869560;b3S;S5;I;2;ADAMANTINA;SP;44166;85729;0;0;242272;0;910;328911;0;0;0;0;0;0;0;0;328911;0;61447;390358;0;79760;470119
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA LIDERANÇA - CRESOL LIDERANÇA;2934201;b3S;S5;I;2;CHOPINZINHO;PR;44166;37205;0;0;121240;0;0;158445;0;0;0;0;0;0;0;0;158445;0;244641;403086;0;65804;468890
COOPERATIVA DE CREDITO RURAL DE PRIMAVERA DO LESTE;26563270;b3S;S5;I;2;PRIMAVERA DO LESTE;MT;44166;110993;0;9683;200520;0;0;321195;0;0;28543;0;0;0;28543;0;349738;0;16643;366381;0;100485;466867
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2641969;b3S;S5;I;2;NOVA TRENTO;SC;44166;100270;0;0;268111;0;1078;369459;0;0;0;0;0;0;0;3072;372531;0;11759;384290;0;81783;466073
COOPERATIVA DE CRÉDITO DO NOROESTE DE MINAS LTDA. - SICOOB NOROESTE DE MINAS;86564051;b3S;S5;I;2;UNAI;MG;44166;104548;0;0;96112;0;0;200660;0;273;13822;0;0;0;14094;1770;216525;0;168178;384703;0;80027;464730
COOPERATIVA DE CRÉDITO CREDIBOM LTDA. – SICOOB CREDIBOM;21670187;b3S;S5;I;2;BOM DESPACHO;MG;44166;126230;0;0;206008;0;6582;338821;0;3046;23969;0;0;0;27015;0;365836;0;32955;398791;0;63601;462391
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA;1635462;b3S;S5;I;2;LAJEADO;RS;44166;51495;0;0;332443;0;0;383938;0;6540;0;0;0;0;6540;0;390478;0;10122;400600;0;60983;461583
COOPERATIVA DE CRÉDITO CREDINOR LTDA - SICOOB CREDINOR;21866694;b3S;S5;I;2;MONTES CLAROS;MG;44166;137629;0;0;130277;0;2072;269977;0;4;22736;0;0;0;22739;12334;305051;0;72391;377442;0;80357;457798
COOPERATIVA DE CRÉDITO SICREDI ARACAJU;2923389;b3S;S5;I;2;ARACAJU;SE;44166;110186;0;0;245774;0;1676;357636;0;0;0;0;0;0;0;2792;360428;0;23896;384324;0;71768;456091
COOPERATIVA DE CRÉDITO CREDISG LTDA. - SICOOB CREDISG;3645752;b3S;S5;I;2;SAO GOTARDO;MG;44166;133115;0;0;147335;0;0;280450;0;0;18398;0;0;0;18398;81;298928;0;69273;368201;0;87236;455437
COOPERATIVA DE CRÉDITO CREDCOOPER LTDA – SICOOB CREDCOOPER;19449602;b3S;S5;I;2;CARATINGA;MG;44166;122223;0;0;136473;0;472;259168;0;0;7642;0;0;0;7642;1690;268500;0;119649;388149;0;61200;449349
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DE FURNAS E DAS DEMAIS EMPRESAS DO SISTEMA ELETROBRÁS LTDA. – SICOOB CECREMEF;33370115;b3S;S5;I;2;RIO DE JANEIRO;RJ;44166;38733;0;0;311681;0;39170;389583;0;0;0;0;0;0;0;0;389583;0;5243;394826;0;54359;449185
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO RIO DO PEIXE - SICOOB CREDIRIO SC;78865995;b3S;S5;I;2;JOACABA;SC;44166;89546;0;0;271140;0;26;360712;0;5572;0;0;0;0;5572;1173;367457;0;41737;409194;7;32619;441821
STATE STREET BRASIL - PRUDENCIAL;1000081627;b1;S4;I;3;SAO PAULO;SP;44166;0;0;0;6005;0;0;6005;0;0;0;0;0;0;0;0;6005;0;17074;23078;0;417234;440312
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI SUL;2090126;b3S;S5;I;2;PASSOS MAIA;SC;44166;64038;0;0;212811;0;28;276877;0;80;32473;0;0;0;32553;2966;312397;0;62552;374949;0;62507;437456
COOPERATIVA DE POUPANÇA E CRÉDITO DO VALE DO RIO DOCE LTDA – SICOOB CREDIRIODOCE;25606237;b3S;S5;I;2;GOVERNADOR VALADARES;MG;44166;150898;0;0;176705;0;756;328360;0;0;13231;0;0;0;13231;0;341591;0;38430;380021;5;57178;437204
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA;1637949;b3S;S5;I;2;PRESIDENTE PRUDENTE;SP;44166;77871;0;0;202239;0;1084;281194;0;0;23472;0;0;0;23472;6772;311438;0;39078;350516;0;78803;429319
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DO PLANALTO SERRA DO RIO GRANDE DO SUL - CRESOL PLANALTO SERRA;5863726;b3S;S5;I;2;SANANDUVA;RS;44166;43982;0;0;176173;0;0;220155;0;0;0;0;0;0;0;0;220155;0;169507;389662;0;38649;428311
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TRÊS FRONTEIRAS - SICOOB TRÊS FRONTEIRAS;4876393;b3S;S5;I;2;FOZ DO IGUACU;PR;44166;92610;0;0;219146;0;234;311990;0;17189;5234;0;0;0;22423;100;334513;0;49326;383839;0;43107;426947
COOPERATIVA DE CRÉDITO, INVESTIMENTO E SERVIÇOS FINANCEIROS SICOOB UNI SUDESTE;86389236;b3S;S5;I;2;UBA;MG;44166;86921;0;0;269623;0;217;356760;0;2525;0;0;0;0;2525;0;359286;0;13285;372571;0;53006;425577
COOPERATIVA DE CRÉDITO CREDIFIEMG LTDA. – SICOOB CREDIFIEMG;7469260;b3S;S5;I;2;BELO HORIZONTE;MG;44166;56871;0;0;251773;0;446;309090;0;0;0;0;0;0;0;67138;376228;0;3134;379362;0;45327;424689
VR - PRUDENCIAL;1000080408;b1;S4;C;2;SAO PAULO;SP;44166;16006;0;0;340271;0;0;356277;0;0;0;0;0;0;0;0;356277;0;33080;389357;0;35268;424624
ANDBANK - PRUDENCIAL;1000081256;b1;S4;C;3;SAO PAULO;SP;44166;50654;0;0;90481;0;0;141136;0;0;0;0;0;0;0;0;141136;0;84293;225429;0;198704;424132
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DE SÃO PAULO - SICOOB PAULISTA;10262276;b3S;S5;I;2;PRESIDENTE PRUDENTE;SP;44166;100880;0;0;226910;0;12;327802;0;7120;0;0;0;0;7120;10002;344925;0;18529;363453;27;56564;420044
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MICRO-REGIÕES DE GOIÂNIA E ANÁPOLIS LTDA;2935307;b3S;S5;I;2;GOIANIA;GO;44166;121249;0;0;144551;0;0;265800;0;13295;0;0;0;0;13295;0;279095;0;8009;287104;0;130764;417868
REPOM S.A. - PRUDENCIAL;1000084916;n4;;I;2;BARUERI;SP;44166;0;0;0;0;110576;0;110576;0;0;0;0;0;0;0;0;110576;0;223561;334137;0;80931;415067
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DOS CREAS E DEMAIS ÁREAS TECNOLÓGICAS – CREDCREA;5979692;b3S;S5;I;2;FLORIANOPOLIS;SC;44166;123073;0;0;211121;0;730;334924;0;0;0;0;0;0;0;250;335174;0;20173;355347;0;59126;414474
UNIPRIME PIONEIRA COOPERATIVA DE CRÉDITO;1286361;b3S;S5;I;2;TOLEDO;PR;44166;62483;271;0;271109;0;4540;338403;0;0;0;146;0;0;146;0;338549;0;14800;353349;0;60272;413621
NOVA FUTURA DTVM LTDA - PRUDENCIAL;1000083759;n2;S4;I;2;SAO PAULO;SP;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;381640;381640;0;31009;412648
BBC LEASING - PRUDENCIAL;1000084480;n1;S4;C;2;SAO PAULO;SP;44166;0;0;0;0;14781;0;14781;0;0;0;0;0;143767;143767;0;158548;0;211897;370445;0;41646;412091
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA.   SICOOB SAROMCREDI;66402207;b3S;S5;I;2;SAO ROQUE DE MINAS;MG;44166;125305;0;0;181975;0;0;307281;0;531;5418;0;0;0;5949;0;313230;0;42786;356016;0;55982;411998
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED ELEVA LTDA.;95163002;b3S;S5;I;2;SANTO ANGELO;RS;44166;52758;0;29699;278064;0;104;360626;0;3783;0;0;0;0;3783;0;364408;0;6142;370551;0;40784;411335
COOPERATIVA DE CRÉDITO SICOOB ALIANÇA;6174009;b3S;S5;I;2;APUCARANA;PR;44166;108071;0;0;169757;0;921;278749;0;4413;6436;0;0;0;10849;0;289598;0;48797;338396;0;65275;403670
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA CENTRO-SUL RS/MS - CRESOL CENTRO-SUL RS/MS;2910987;b3S;S5;I;2;ERECHIM;RS;44166;34828;77;0;169448;0;0;204353;0;0;0;0;0;0;0;529;204882;0;128809;333692;0;66742;400434
COOPERATIVA DE CRÉDITO CREDIUNA LTDA – SICOOB CREDIUNA;64237530;b3S;S5;I;2;ITAUNA;MG;44166;118445;0;0;148364;0;424;267233;0;495;12901;0;0;0;13397;0;280630;0;57852;338481;0;61243;399724
COOPERATIVA DE CRÉDITO TEIXEIRA DE FREITAS LTDA. – SICOOB EXTREMO SUL;2447120;b3S;S5;I;2;TEIXEIRA DE FREITAS;BA;44166;148050;0;0;95010;0;888;243948;0;0;21043;0;0;0;21043;0;264991;0;13342;278333;0;120436;398769
COOPERATIVA DE CREDITO COOPLIVRE;49389307;b3S;S5;I;2;CAPIVARI;SP;44166;108078;0;0;188652;0;0;296730;0;7571;14569;0;0;0;22141;8014;326885;0;26001;352886;0;45009;397896
BANCO KOMATSU DO BRASIL - PRUDENCIAL;1000084576;b2;S4;I;3;SAO PAULO;SP;44166;0;0;152390;5659;0;0;158048;0;0;0;0;0;0;0;103776;261824;9183;13182;284190;5144;108033;397367
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA EMBRAER E DA BOEING BRASIL COMMERCIAL - COOPEREMB;46642294;b3S;S5;I;2;SAO JOSE DOS CAMPOS;SP;44166;3821;0;0;56288;0;0;60109;0;0;0;0;0;0;0;0;60109;0;24077;84186;0;313097;397283
COOPERATIVA DE CRÉDITO COOCRELIVRE;53935029;b3S;S4;I;2;ORLANDIA;SP;44166;43283;0;0;83687;0;9848;136818;0;984;26945;0;0;0;27928;0;164746;0;82667;247412;0;147093;394505
COOPERATIVA DE CRÉDITO MÚTUO DOS ADVOGADOS DE SANTA CATARINA;5861932;b3S;S5;I;2;SAO JOSE;SC;44166;95894;0;0;234855;0;845;331593;0;774;0;0;0;0;774;0;332367;0;11846;344213;0;49817;394030
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO E NEGÓCIOS - SICOOB INTEGRAÇÃO;8742188;b3S;S5;I;2;CUIABA;MT;44166;108276;0;0;139915;0;0;248191;0;0;712;0;0;0;712;18873;267776;0;57858;325634;0;64528;390162
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE  LAGOA DA PRATA E REGIÃO LTDA.   SICOOB LAGOACRED GERAIS;1739375;b3S;S5;I;2;LAGOA DA PRATA;MG;44166;87222;0;0;160460;0;0;247682;0;4256;4660;0;0;0;8916;26973;283572;0;38541;322113;0;60198;382310
COOPERATIVA DE CRÉDITO DA FOZ DO RIO ITAJAÍ AÇU - CREDIFOZ;9512539;b3S;S5;I;2;ITAJAI;SC;44166;116710;0;0;165927;0;0;282637;0;0;0;0;0;0;0;0;282637;0;24217;306855;0;73329;380184
COOPERATIVA DE CRÉDITO CREDISETE LTDA. - SICOOB CREDISETE;22753982;b3S;S5;I;2;SETE LAGOAS;MG;44166;132296;0;0;174092;0;306;306693;0;0;3833;0;0;0;3833;0;310527;0;15476;326002;0;51616;377618
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA UNIÃO DOS PINHAIS - CRESOL UNIÃO DOS PINHAIS;2446089;b3S;S5;I;2;CORONEL VIVIDA;PR;44166;33791;0;0;100162;0;0;133953;0;0;0;0;0;0;0;0;133953;0;193905;327858;0;48463;376321
COOPERATIVA DE CRÉDITO DE PRODUTORES RURAIS E DE LIVRE ADMISSÃO DO TRIÂNGULO LTDA    SICOOB CREDITRIL;41669227;b3S;S5;I;2;UBERLANDIA;MG;44166;119640;0;0;192096;0;0;311736;0;0;0;0;0;0;0;0;311736;0;10098;321834;0;54275;376109
COOPERATIVA DE CRÉDITO MÚTUO SERRA MAR LTDA. - UNICRED SERRA MAR;86803939;b3S;S5;I;2;NOVA IGUACU;RJ;44166;65389;0;0;268165;0;1363;334916;0;0;0;0;0;0;0;0;334916;0;6468;341384;0;31707;373091
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA DE MINAS GERAIS - CRESOL MINAS GERAIS;8624548;b3S;S5;I;2;MURIAE;MG;44166;52060;0;0;111128;0;0;163188;0;0;0;0;0;0;0;0;163188;0;167573;330761;0;40558;371319
COOPERATIVA DE CRÉDITO CREDINTER LTDA. – SICOOB CREDINTER;24048910;b3S;S5;I;2;GUARANESIA;MG;44166;105208;0;0;121824;0;305;227338;0;535;16631;0;0;0;17166;17150;261653;0;46022;307675;11;62053;369739
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO E DOS TRANSPORTADORES RODOVIÁRIOS DE VEÍCULOS – SICOOB CREDCEG;7789195;b3S;S5;I;2;SAO BERNARDO DO CAMPO;SP;44166;79634;0;0;196979;0;13;276626;0;0;0;0;0;0;0;0;276626;0;6360;282986;0;85092;368078
COOPERATIVA DE CRÉDITO RURAL COOPAVEL;76461557;b3S;S5;I;2;CASCAVEL;PR;44166;133747;0;0;134191;0;0;267938;0;0;0;0;0;0;0;612;268550;0;6226;274776;0;92871;367646
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA OESTE CATARINENSE - CRESOL OESTE CATARINENSE;3965737;b3S;S5;I;2;XAXIM;SC;44166;18999;0;0;100318;0;0;119317;0;0;0;0;0;0;0;0;119317;0;215170;334488;0;31757;366245
COOPERATIVA DE CREDITO CREDIMOTA   SICOOB CREDIMOTA;66788142;b3S;S5;I;2;CANDIDO MOTA;SP;44166;90055;0;0;153905;0;0;243960;0;0;6069;0;0;0;6069;69;250098;0;65432;315530;0;50102;365632
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTO ANTÔNIO DO MONTE LTDA.   SICOOB CREDIMONTE;41707258;b3S;S5;I;2;SANTO ANTONIO DO MONTE;MG;44166;82071;0;0;153033;0;0;235105;0;1369;6686;0;0;0;8055;7986;251146;0;71265;322411;0;41466;363877
SICOOB CREDINOVA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE NOVA SERRANA E REGIÃO CENTRO-OESTE LTDA.;1667766;b3S;S5;I;2;NOVA SERRANA;MG;44166;121852;0;0;175229;0;0;297081;0;1101;0;0;0;0;1101;0;298182;0;10075;308257;0;52944;361200
COOPERATIVA DE CRÉDITO CREDIFOR LTDA – SICOOB CREDIFOR;41931445;b3S;S5;I;2;FORMIGA;MG;44166;113669;0;0;159357;0;0;273026;0;0;9428;0;0;0;9428;0;282454;0;33524;315978;13;44000;359990
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CONSELHEIRO PENA E REGIÃO LTDA. - SICOOB CREDICOPE;38588174;b3S;S5;I;2;CONSELHEIRO PENA;MG;44166;109547;0;0;161730;0;340;271616;0;0;4058;0;0;0;4058;0;275674;0;34634;310308;0;46228;356536
ÓRAMA DTVM S.A. - PRUDENCIAL;1000084260;n2;S4;I;2;RIO DE JANEIRO;RJ;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;858;858;0;303491;304349;0;46883;351233
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO VALE DO SÃO PATRICIO LTDA.;968602;b3S;S5;I;2;GOIANESIA;GO;44166;26801;0;0;130151;0;0;156952;0;0;17499;0;0;0;17499;0;174451;0;62647;237098;0;112958;350056
COOPERATIVA DE CRÉDITO DA REGIÃO DE ARAXÁ LTDA. - SICOOB CREDIARA;66398496;b3S;S5;I;2;ARAXA;MG;44166;95781;0;0;128501;0;0;224282;0;0;12573;0;0;0;12573;0;236855;0;59108;295964;0;53882;349846
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO BRF - CREDIBRF;82096447;b3S;S5;I;2;CURITIBA;PR;44166;2601;0;0;173588;0;0;176188;0;0;0;0;0;0;0;0;176188;0;10700;186888;0;162198;349085
COOPERATIVA DE CRÉDITO CREDICARPA LTDA. - SICOOB CREDICARPA;23949522;b3S;S5;I;2;CARMO DO PARANAIBA;MG;44166;87520;0;0;98938;0;0;186458;0;0;2144;0;0;0;2144;1011;189613;0;65856;255469;86;93075;348631
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE - ACREDICOOP;3461243;b3S;S5;I;2;JOINVILLE;SC;44166;68750;0;7393;144235;0;54;220431;0;0;0;0;0;0;0;66676;287107;0;23595;310702;0;37738;348440
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE PARA DE MINAS LTDA - SICOOB ASCICRED;1009908;b3S;S5;I;2;PARA DE MINAS;MG;44166;109950;0;0;185537;0;86;295573;0;0;0;0;0;0;0;0;295573;0;8684;304257;0;41480;345737
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB UNIMAIS CENTRO LESTE PAULISTA - SICOOB UNIMAIS CENTRO LESTE PAULISTA;1259518;b3S;S5;I;2;RIO CLARO;SP;44166;71856;0;0;205978;0;6556;284390;0;5652;0;0;0;0;5652;6000;296042;0;8890;304932;0;40512;345443
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA GRANDE GOIÂNIA LTDA.;10209619;b3S;S5;I;2;GOIANIA;GO;44166;113621;0;0;115007;0;0;228628;0;0;0;0;0;0;0;11;228639;0;7534;236174;0;107034;343208
COOPERATIVA DE CRÉDITO POUPANÇA E INVESTIMENTO DA ALTA NOROESTE DE SÃO PAULO - SICREDI ALTA NOROESTE SP;4484490;b3S;S4;I;2;BIRIGUI;SP;44166;47252;0;14221;208047;0;168;269688;0;0;0;0;0;0;0;406;270094;0;30571;300665;0;40693;341358
STARA FINANCEIRA S.A. - CFI - PRUDENCIAL;1000083711;n1;S5;I;2;NAO-ME-TOQUE;RS;44166;0;0;20129;0;0;0;20129;0;0;0;0;0;47988;47988;193366;261483;0;1093;262576;0;78339;340915
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO PODER JUDICIÁRIO E DO MINISTÉRIO PÚBLICO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB JUS-MP;3519240;b3S;S5;I;2;BELO HORIZONTE;MG;44166;34877;0;0;238747;0;0;273624;0;0;0;0;0;0;0;0;273624;0;4671;278295;0;57456;335751
BEXS - PRUDENCIAL;1000080862;b2;S4;C;2;SAO PAULO;SP;44166;34532;0;0;0;0;0;34532;0;0;0;0;0;0;0;0;34532;0;194759;229292;0;100287;329579
AGENCIA FOMENTO GOIAS - PRUDENCIAL;1000081050;n1;S4;I;1;GOIANIA;GO;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99897;99897;0;31793;131690;0;197725;329415
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO MEIO OESTE CATARINENSE - SICOOB CREDIMOC SC;80959638;b3S;S5;I;2;XANXERE;SC;44166;91818;0;0;175987;0;441;268245;0;0;6115;0;0;0;6115;1232;275592;0;23291;298883;0;30205;329088
SICREDI NORTE - COOPERATIVA DE CRÉDITO;83315408;b3S;S5;I;2;BELEM;PA;44166;53749;0;10042;155975;0;3003;222770;0;0;0;0;0;0;0;47893;270662;0;15165;285827;0;41489;327317
COOPERATIVA DE CRÉDITO CREDSAOPAULO - SICOOB CREDSAOPAULO;2197569;b3S;S5;I;2;SAO JOSE DOS CAMPOS;SP;44166;69151;0;0;213195;0;2208;284554;0;0;0;0;0;0;0;0;284554;0;6460;291015;0;35746;326760
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CAMPOS NOVOS - SICOOB CAMPOS NOVOS;78862083;b3S;S5;I;2;CAMPOS NOVOS;SC;44166;64336;0;0;132533;0;716;197585;0;0;17143;0;0;0;17143;2961;217689;0;59244;276933;0;47982;324916
TODESCREDI S/A - CFI - PRUDENCIAL;1000083546;n1;S5;I;2;BENTO GONCALVES;RS;44166;0;0;0;0;0;0;0;0;0;0;0;0;268920;268920;0;268920;0;4550;273471;0;50851;324322
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE  PARÁ DE MINAS LTDA - SICOOB CREDIRURAL;25387713;b3S;S5;I;2;PARA DE MINAS;MG;44166;83847;0;0;172877;0;1826;258550;0;0;0;0;0;0;0;0;258550;0;26913;285463;0;38377;323840
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO E DA DEFENSORIA PÚBLICA NO ESTADO DO RIO DE JANEIRO LIMITADA. - SICOOB COMPERJ;4694278;b3S;S5;I;2;RIO DE JANEIRO;RJ;44166;10826;0;0;261706;0;0;272532;0;0;0;0;0;0;0;0;272532;0;2572;275103;0;48036;323140
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO MUCURI LTDA. - SICOOB CREDIVALE;25387655;b3S;S5;I;2;TEOFILO OTONI;MG;44166;115395;0;0;138579;0;0;253973;0;0;0;0;0;0;0;0;253973;0;16584;270557;0;52395;322953
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LTDA. – SICOOB CREDIJUSTRA;37079720;b3S;S5;I;2;BRASILIA;DF;44166;42744;0;0;200059;0;0;242803;0;0;0;0;0;0;0;18117;260920;0;5956;266876;0;55151;322028
COOPERATIVA DE CRÉDITO CREDIJEQUITINHONHA LTDA. – SICOOB CREDIJEQUITINHONHA;71243034;b3S;S5;I;2;CAPELINHA;MG;44166;78557;0;0;145699;0;0;224255;0;1253;3953;0;0;0;5206;50;229511;0;36581;266093;0;55873;321966
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NORTE DE MATO GROSSO - SICOOB NORTE MT;23623636;b3S;S5;I;2;SINOP;MT;44166;113086;0;0;87957;0;0;201043;0;5006;0;0;0;0;5006;3280;209329;0;71418;280746;0;41136;321882
COOPERATIVA DE CREDITO, POUPANCA E INVESTIMENTO DO RIO DE JANEIRO - SICREDI RIO RJ;72128440;b3S;S5;I;2;RIO DE JANEIRO;RJ;44166;53056;0;4933;179753;0;0;237742;0;0;0;0;0;0;0;341;238083;0;17672;255755;0;64107;319863
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA REGIÃO DA ALTA MOGIANA - SICOOB CREDIMOGIANA;69346856;b3S;S5;I;2;FRANCA;SP;44166;83448;0;0;175981;0;1462;260891;0;2833;0;0;0;0;2833;0;263724;0;9766;273490;0;44317;317807
COOPERATIVA  DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS UNIRONDÔNIA LTDA;1664968;b3S;S5;I;2;PORTO VELHO;RO;44166;90069;0;0;150931;0;0;241000;0;0;4981;0;0;0;4981;0;245981;0;26142;272124;4;43890;316018
COOPERATIVA DE CRÉDITO DA REGIÃO DO CONTESTADO - CIVIA;10218474;b3S;S5;I;2;SAO BENTO DO SUL;SC;44166;74580;0;0;159066;0;0;233646;0;0;0;0;0;0;0;12214;245860;0;25866;271726;0;43132;314858
CREDIALIANÇA COOPERATIVA DE CRÉDITO RURAL;78157146;b3S;S5;I;2;ROLANDIA;PR;44166;57305;0;20102;172109;0;0;249516;0;0;0;0;0;0;0;0;249516;0;22825;272341;0;41637;313978
