Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k)
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ARCOS LTDA. - SICOOB ARCOMCREDI;71230338;b3S;S5;I;2;ARCOS;MG;43435;2292;0;498;0;0;0;2789;-630;0;0;0;-313;-943;1846;449;395;-1121;-1033;-17;0;6;-87;-1408;438;-7;431;-10;0;421;0
COOPERATIVA DE CREDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA CONCÓRDIA - CRESOL CONCÓRDIA;5425526;b3S;S5;I;2;CONCORDIA;SC;43435;2188;0;591;0;0;0;2779;-630;-349;0;0;57;-921;1858;388;35;-661;-427;0;0;0;-380;-1045;813;-7;806;-1;0;805;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MONDELEZ BRASIL, PHILIP MORRIS BRASIL E K&S ALIMENTOS;62795257;b3S;S5;I;2;SAO PAULO;SP;43435;2149;0;622;0;0;0;2771;0;0;0;0;-69;-69;2702;9;0;-838;-325;-4;0;195;-8;-971;1731;0;1731;0;-139;1592;-2172
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS FEDERAIS DO MUNICÍPIO DE UBERABA E SUAS FUNDAÇÕES - SICOOB - CREDIMED LTDA.;71336432;b3S;S5;I;2;UBERABA;MG;43435;2416;0;341;0;0;0;2757;-526;-13;0;0;-158;-698;2059;145;49;-1075;-869;-22;0;114;-46;-1704;355;1;356;-12;-21;322;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE MANGUEIRINHA - CRESOL MANGUEIRINHA;2961072;b3S;S5;I;2;MANGUEIRINHA;PR;43435;2552;0;144;0;0;0;2696;-115;-752;0;0;-158;-1025;1671;265;144;-397;-268;-2;0;31;-279;-506;1165;21;1186;-1;-137;1049;-222
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE XAVANTINA - CRESOL XAVANTINA;8055016;b3S;S5;I;2;XAVANTINA;SC;43435;1627;0;1063;0;0;0;2690;-871;-365;0;0;-57;-1294;1396;478;38;-362;-313;1;0;0;-434;-593;802;10;812;-1;0;811;0
COOPERATIVA DE CRÉDITO DOS FUNCIONÁRIOS DA ABB - COOPERABB;51010858;b3S;S5;I;2;GUARULHOS;SP;43435;2416;0;265;0;0;0;2681;0;0;0;0;-124;-124;2557;0;0;-377;-256;-15;0;3;-5;-649;1908;1;1909;-23;0;1886;-1131
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUAXUPÉ LTDA. - SICOOB ACICREDI;1699652;b3S;S5;I;2;GUAXUPE;MG;43435;2278;0;399;0;0;0;2677;-367;0;0;0;-327;-694;1983;380;382;-1078;-1108;-14;0;179;-234;-1492;491;-89;402;-12;-27;363;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA GRANDE TERESINA E MICRORREGIÕES DE CAMPO MAIOR, MÉDIO PARNAÍBA, ALTO MÉDIO GURGUEIA, FLORIANO, PICOS E LITORAL PIAUIENSE – SICOOB PIAUÍ;5477038;b3S;S5;I;2;TERESINA;PI;43435;2378;0;292;0;0;0;2670;-539;0;0;0;-1038;-1577;1092;672;429;-1187;-1814;-39;0;655;-144;-1427;-335;6;-329;-36;0;-364;0
SOL CC - PRUDENCIAL;1000082097;n2;S4;I;2;NATAL;RN;43435;0;0;0;0;2668;0;2668;0;0;0;0;0;0;2668;27;0;-1330;-1350;0;0;67;0;-2586;83;3;86;0;0;86;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERV DA SEC  DE E  DA SEG  PUB  E DA DEFESA SOCIAL DO E DO RN E DOS TRAB  SINDICALIZADOS DA AREA DE SAUDE E AFINS NA REG  MET  DE NATAL - SICOOB POTIGUAR;2382755;b3S;S5;I;2;NATAL;RN;43435;2494;0;160;0;0;0;2654;-230;-32;0;0;-326;-588;2067;857;395;-1403;-1594;-22;0;205;-122;-1685;382;5;387;-9;0;377;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE MICRO REGIÕES DE GOIÂNIA E ADJACENTES LTDA.;1601342;b3S;S5;I;2;GOIANIA;GO;43435;1945;0;702;0;0;0;2646;-579;-7;0;0;-271;-857;1790;355;210;-1577;-1396;-21;0;75;-910;-3265;-1475;-5;-1480;-3;0;-1483;0
CONECTA CC LTDA - PRUDENCIAL;1000082406;n2;S4;I;2;SALVADOR;BA;43435;0;0;0;0;2638;0;2638;0;0;0;0;0;0;2638;116;0;-457;-2150;-135;0;0;1;-2627;11;49;60;-269;0;-209;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE DORES DO INDAIÁ LTDA - COOPCREDI;2254376;b3S;S5;I;2;DORES DO INDAIA;MG;43435;1920;0;696;0;0;0;2616;-830;0;0;0;-104;-933;1683;278;125;-686;-878;-14;0;156;-41;-1060;622;0;622;-18;0;604;0
GERAL CCVM LTDA - PRUDENCIAL;1000082918;n2;S4;I;2;PORTO ALEGRE;RS;43435;0;0;2614;0;0;0;2614;-62;0;0;0;0;-62;2552;1646;0;-899;-2429;-272;0;84;-85;-1956;596;272;868;0;0;868;-658
COOPERATIVA DE CRÉDITO DOS SERVIDORES DO PODER JUDICIÁRIO NO RIO GRANDE DO SUL E DE LIVRE ADMISSÃO EM PORTO ALEGRE - SICOOB PORTO ALEGRE;3453295;b3S;S5;I;2;PORTO ALEGRE;RS;43435;2298;0;303;0;0;0;2601;-479;-216;0;0;-346;-1041;1560;66;209;-838;-1001;-7;0;234;-86;-1422;138;2;140;0;0;140;0
SAGITUR CORRETORA DE CÂMBIO LTDA. - PRUDENCIAL;1000084648;n2;S4;I;2;SAO PAULO;SP;43435;0;0;0;0;2588;0;2588;0;0;0;0;0;0;2588;0;0;-367;-1982;-120;0;0;0;-2469;119;5;124;-44;0;80;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE DIONISIO CERQUEIRA-CRESOL DIONÍSIO CERQUEIRA;2844024;b3S;S5;I;2;DIONISIO CERQUEIRA;SC;43435;2323;0;249;0;0;0;2572;-300;-405;0;0;-318;-1023;1549;553;16;-570;-391;0;0;0;-416;-808;741;0;742;-1;0;740;-214
COOPERATIVA DE ECONOMIA E CRÉDITO COM INTERAÇÃO SOLIDÁRIA DE RIO FORTUNA - CRESOL RIO FORTUNA;7958405;b3S;S5;I;2;RIO FORTUNA;SC;43435;1910;0;647;0;0;0;2557;-774;-138;0;0;-106;-1018;1539;267;89;-605;-396;0;0;1;-394;-1039;500;-109;391;0;-34;357;-177
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE RIO CRIXÁS LTDA.;7108146;b3S;S5;I;2;CRIXAS;GO;43435;2235;0;310;0;0;0;2545;-290;-154;0;0;-279;-724;1821;186;232;-950;-731;-6;0;70;-60;-1258;563;0;563;-16;0;547;-139
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE PRAIA GRANDE E REGIÃO - SICOOB COOPERACE;9639338;b3S;S5;I;2;PRAIA GRANDE;SP;43435;2146;0;398;0;0;0;2544;-306;0;0;0;-1088;-1394;1150;332;208;-838;-1057;-11;0;158;-42;-1250;-99;-16;-115;-17;-30;-163;0
COOPERATIVA DE CRÉDITO MÚTUO DOS DESPACHANTES DE TRÂNSITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CREDITRAN;4715685;b3S;S5;I;2;FLORIANOPOLIS;SC;43435;1883;0;646;0;0;0;2529;-720;-2;0;0;-280;-1002;1527;100;3464;-1448;-2949;-15;0;55;-113;-906;621;120;741;0;0;741;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE MONTES CLAROS LTDA. - SICOOB CREDINOSSO.;6324872;b3S;S5;I;2;MONTES CLAROS;MG;43435;2294;0;219;0;0;0;2513;-298;-55;0;0;-414;-767;1746;473;381;-1095;-1057;-29;0;184;-97;-1240;506;-32;474;-9;0;465;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE SOROCABA E REGIÃO – SICOOB COOPERASO;10175348;b3S;S5;I;2;SOROCABA;SP;43435;2085;0;427;0;0;0;2512;-312;0;0;0;-149;-460;2052;547;221;-1562;-1365;-34;0;336;-51;-1909;143;-9;134;-6;0;127;0
COOPERATIVA DE CRÉDITO DA REGIÃO DE CRATEÚS - SICREDI CRATEÚS;68389;b3S;S5;I;2;CRATEUS;CE;43435;1969;0;542;0;0;0;2511;-541;0;0;0;-245;-787;1724;110;170;-790;-761;-4;0;81;-375;-1569;156;14;170;-6;0;164;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CENTRAIS ELÉTRICAS DE SANTA CATARINA - CREDELESC;8850613;b3S;S5;I;2;FLORIANOPOLIS;SC;43435;1893;0;610;0;0;0;2503;-677;-7;0;0;-313;-997;1506;339;114;-703;-683;-3;0;8;-249;-1175;331;-4;327;0;-30;297;-281
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE TEÓFILO OTONI LTDA.;1709266;b3S;S5;I;2;TEOFILO OTONI;MG;43435;2202;0;301;0;0;0;2503;-543;0;0;0;-278;-822;1681;322;98;-727;-755;-5;0;10;-216;-1273;408;7;415;-9;0;407;0
TERRA INVESTIMENTOS DTVM;1000084514;n2;S4;I;2;SAO PAULO;SP;43435;0;0;2351;151;0;0;2503;-49;0;0;0;90;41;2543;8119;6555;-3649;-11635;-1463;0;923;-185;-1335;1208;0;1208;-144;-865;200;-214
NOVINVEST CVM LTDA - PRUDENCIAL;1000082808;n2;S4;I;2;SAO PAULO;SP;43435;7;0;2596;-102;0;0;2501;0;0;0;0;0;0;2501;349;473;-1604;-3452;-218;0;14;-246;-4684;-2183;0;-2183;0;0;-2183;0
SOCICRED SCMEPP LTDA. - PRUDENCIAL;1000083058;n1;S5;I;2;PORTO ALEGRE;RS;43435;2482;0;3;0;0;0;2485;0;0;0;0;-216;-216;2269;0;0;-315;-1485;0;0;0;0;-1800;469;0;469;-51;0;418;-283
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE VITÓRIA DA CONQUISTA;2833202;b3S;S5;I;2;VITORIA DA CONQUISTA;BA;43435;1593;0;888;0;0;0;2481;-680;0;0;0;114;-566;1915;434;74;-583;-892;-2;0;10;-13;-972;942;5;947;-4;0;943;0
COOPERATIVA DE CRÉDITO DE SÃO FRANCISCO DE SALES LTDA. – SICOOB CREDISALES;1374196;b3S;S5;I;2;SAO FRANCISCO DE SALES;MG;43435;1980;0;497;0;0;0;2477;-444;-178;0;0;82;-540;1937;171;126;-863;-602;-16;0;120;-122;-1186;751;27;778;-30;-72;676;0
COOPERATIVA DE CRÉDITO DE SERVIDORES PÚBLICOS COOPERPLAN LTDA. - SICOOB COOPERPLAN;2674113;b3S;S5;I;2;BRASILIA;DF;43435;2310;0;152;0;0;0;2462;-296;-393;0;0;-647;-1336;1126;61;48;-696;-621;-7;0;103;-309;-1421;-295;-1;-297;0;0;-297;-24
COOPERATIVA DE CREDITO MUTUO DOS SERVIDORES PÚBLICOS ESTADUAIS CIVIS,MILITARES E PENSIONISTAS EM ARARAQUARA E REGIÃO, SERVIDORES E MAGISTRADOS  JUDICIÁRIO FEDERAL NO ESTADO DE SÃO PAULO-SICOOB COOPARA;4219215;b3S;S5;I;2;ARARAQUARA;SP;43435;2285;0;174;0;0;0;2459;-209;-34;0;0;-906;-1149;1311;260;118;-855;-1064;-7;0;164;-81;-1465;-155;0;-154;-2;0;-156;0
COOPERATIVA DE CRÉDITO E SERVIÇOS FINANCEIROS DE CURITIBA E REGIÃO METROPOLITANA;5097757;b3S;S5;I;2;CURITIBA;PR;43435;2155;0;299;0;0;0;2454;-506;0;0;0;-278;-784;1670;0;4;-689;-471;0;0;0;-65;-1221;449;0;449;0;0;449;-481
ELITE - CCVM LTDA - PRUDENCIAL;1000082530;n2;S4;I;2;RIO DE JANEIRO;RJ;43435;0;0;2438;0;0;0;2438;-47;0;0;0;-16;-63;2375;4715;7241;-5182;-8879;-1033;0;289;-4;-2852;-476;0;-477;0;0;-477;0
SOCIALCRED S/A SCMEPP - PRUDENCIAL;1000083027;n1;S5;I;2;RIO DE JANEIRO;RJ;43435;2437;0;0;0;0;0;2437;0;-282;0;0;-442;-724;1713;283;0;-952;-605;-115;0;0;-51;-1441;273;67;340;-112;0;228;-299
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE PINHALZINHO - CRESOL PINHALZINHO;7412987;b3S;S5;I;2;PINHALZINHO;SC;43435;1992;0;442;0;0;0;2434;-491;-418;0;0;-108;-1017;1417;527;46;-599;-473;0;0;0;-466;-964;453;-231;222;1;0;222;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE POUSO REDONDO - CRESOL POUSO REDONDO;10453077;b3S;S5;I;2;POUSO REDONDO;SC;43435;2105;0;328;0;0;0;2433;-668;-223;0;0;-260;-1151;1282;164;175;-601;-470;-7;0;36;-360;-1063;219;-76;143;0;-23;119;-181
COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS, EMPRESAS PRIVADAS E SEUS EMPREGADOS DE VITÓRIA DA CONQUISTA LTDA. – SICOOB CREDCOOP;2528151;b3S;S5;I;2;VITORIA DA CONQUISTA;BA;43435;2244;0;182;0;0;0;2425;-204;-43;0;0;-381;-628;1798;285;187;-1007;-1150;-16;0;82;-125;-1743;55;0;55;6;0;61;-201
COINVALORES - PRUDENCIAL;1000080707;n2;S4;C;2;SAO PAULO;SP;43435;0;0;2426;-7;0;0;2419;0;0;0;0;1;1;2418;6555;3913;-5344;-8529;-891;0;675;-335;-3956;-1539;0;-1539;-58;0;-1597;-170
AVS CORRETORA DE CÂMBIO - PRUDENICAL;1000084590;n2;S4;I;2;CURITIBA;PR;43435;0;0;0;0;2408;0;2408;0;0;0;0;0;0;2408;30;96;-739;-1161;-118;0;0;-4;-1896;513;-4;509;-202;0;307;-34
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SECURITARIOS, DOS CORRETORES DE SEGUROS E DE CAPITALIZACAO DO RIO DE JANEIRO LTDA.;3930587;b3S;S5;I;2;RIO DE JANEIRO;RJ;43435;2038;0;360;0;0;0;2398;-319;0;0;0;-1092;-1410;988;181;293;-956;-1121;-14;0;362;-53;-1308;-320;-2;-322;-4;0;-327;-51
COOPERUFPA  - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS FEDERAIS E ESTADUAIS E DAS ENTIDADES DE ENSINO COM SEUS RESPECTIVOS FUNCIONÁRIOS NO ESTADO DO PARÁ;83325811;b3S;S5;I;2;BELEM;PA;43435;2039;0;357;0;0;0;2396;-45;0;0;0;-317;-362;2034;805;0;-1253;-87;-1;0;0;-9;-546;1488;0;1488;-114;0;1374;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ÁUREA - CRESOL ÁUREA;2904138;b3S;S5;I;2;AUREA;RS;43435;2028;0;355;0;0;0;2383;-375;-247;0;0;-141;-763;1620;353;25;-498;-407;1;0;148;-361;-739;880;0;880;-1;0;879;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DO OESTE - CREDISIS OESTE;4985665;b3S;S5;I;2;ESPIGAO D'OESTE;RO;43435;2261;0;93;0;0;0;2354;-110;0;0;0;-105;-214;2140;213;27;-779;-649;0;0;56;-10;-1142;998;2;1000;0;0;1000;-149
COOPERATIVA DE CRÉDITO DE GUAPÉ LTDA - SICOOB CREDIGUAPÉ;71009237;b3S;S5;I;2;GUAPE;MG;43435;1887;0;454;0;0;0;2341;-373;-504;0;0;-306;-1183;1158;277;318;-870;-584;-24;0;247;-151;-786;372;1;373;-28;0;345;0
COOPERÁGUIA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO ÁGUIA BRANCA;27171974;b3S;S5;I;2;CARIACICA;ES;43435;2152;0;182;0;0;0;2334;0;0;0;0;-40;-40;2294;0;0;-351;-217;-10;0;2;0;-577;1717;3;1721;-33;0;1687;-1692
BCO INBURSA INV S.A. - PRUDENCIAL;1000081335;b1;S4;I;3;SAO PAULO;SP;43435;105;0;2227;0;0;0;2332;-512;0;0;0;-199;-710;1622;2;0;-7321;-2892;-96;0;154;-166;-10319;-8698;107;-8591;0;0;-8591;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA ADMINISTRAÇÃO PÚBLICA MUNICIPAL DE PORTO ALEGRE;5460750;b3S;S5;I;2;PORTO ALEGRE;RS;43435;2327;0;3;0;0;0;2331;-282;0;0;0;-317;-599;1732;282;0;-463;-1513;-1;0;0;-3;-1698;33;-17;17;-6;0;11;-137
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS E PRESTADORES DE SERVIÇOS DA COCRED-COPERCANA-CANAOESTE - SICOOB CRED COPERCANA;64739121;b3S;S5;I;2;SERTAOZINHO;SP;43435;1406;0;907;0;0;0;2313;-682;0;0;0;-200;-882;1431;154;282;-545;-568;-4;0;82;-66;-664;767;0;767;0;-62;704;-927
COOPERATIVA DE CRÉDITO E INVESTIMENTO SICOOB INDEPENDÊNCIA - SICOOB INDEPENDÊNCIA;4306351;b3S;S5;I;2;SAO PAULO;SP;43435;1964;0;330;0;0;0;2295;-502;0;0;0;-865;-1367;928;254;562;-1615;-1076;-13;0;188;-319;-2018;-1090;36;-1054;-20;0;-1074;0
COOPERATIVA DE CRÉDITO RURAL ALTO RIO GRANDE - SICREDI CREDIGRANDE;25626490;b3S;S5;I;2;LAVRAS;MG;43435;2049;0;244;0;0;0;2293;-294;-74;0;0;-23;-391;1903;368;264;-1310;-1261;-23;0;258;-132;-1835;67;-2;66;-3;0;62;0
COOPERATIVA DE CRÉDITO MÚTUO DOS CORRETORES DE SEGUROS DO ESTADO DE SÃO PAULO - SICOOB CREDICOR/SP;8030602;b3S;S5;I;2;SAO PAULO;SP;43435;1413;0;874;0;0;0;2287;-726;0;0;0;-426;-1153;1135;157;258;-536;-499;-5;0;108;-65;-582;553;0;553;0;-59;494;-292
BRASIL PRÉ-PAGOS - PRUDENCIAL;1000084789;n4;;I;2;BARUERI;SP;43435;0;0;2277;0;0;0;2277;0;0;0;0;-4;-4;2274;15927;0;-5760;-11671;-2163;-378;7786;-12620;-8879;-6605;11;-6594;0;0;-6594;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS CONTABILISTAS E CORRETORES DE SEGUROS DA GRANDE BELO HORIZONTE LTDA. - SICOOB CREDITABIL;2217068;b3S;S5;I;2;BELO HORIZONTE;MG;43435;1456;0;791;0;0;0;2247;-541;0;0;0;-440;-980;1267;446;369;-923;-734;-15;0;81;-77;-853;414;2;416;-5;-21;390;0
COOPERATIVA DE CRÉDITO ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS METALÚRGICAS DE OSASCO E REGIÃO – SICOOB CREDMETAL;3535065;b3S;S5;I;2;OSASCO;SP;43435;2129;0;89;0;0;0;2218;-39;0;0;0;-279;-318;1901;97;71;-890;-710;-8;0;49;-33;-1423;477;0;477;-22;0;455;-711
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFESSORES E FUNCIONÁRIOS DA UNIVERSIDADE DE CAXIAS DO SUL - SICREDI COOPERUCS;4525997;b3S;S5;I;2;CAXIAS DO SUL;RS;43435;1678;0;526;0;0;0;2204;-498;0;0;0;39;-459;1745;299;134;-693;-473;-10;0;65;-499;-1178;567;-1;566;-15;0;550;0
PATAÇÃO DTVM LTDA. - PRUDENCIAL;1000083821;n2;S4;I;2;SOROCABA;SP;43435;0;0;0;0;2192;0;2192;0;0;0;0;0;0;2192;725;0;-280;-2895;-172;0;13;-32;-2642;-450;0;-450;11;0;-439;0
DEBONI DTVM LTDA - PRUDENCIAL;1000084150;n2;S4;I;2;CURITIBA;PR;43435;0;0;0;0;2190;0;2190;0;0;0;0;0;0;2190;36;89;-1420;-874;-109;0;9;-47;-2316;-126;165;39;-21;0;18;-144
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES NA ÁREA DE SAÚDE, AFINS E EMPRESÁRIOS VINCULADOS À ACCI DE ERECHIM-RS-CREDISUL;7494300;b3S;S5;I;2;ERECHIM;RS;43435;2051;0;133;0;0;0;2185;-413;0;0;0;-926;-1339;846;245;2;-767;-465;0;0;0;0;-986;-140;1;-139;0;0;-139;-77
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE FORMOSA DO SUL-CRESOL FORMOSA;5269976;b3S;S5;I;2;FORMOSA DO SUL;SC;43435;1801;0;363;0;0;0;2164;-411;-299;0;0;-81;-791;1373;538;90;-588;-409;0;0;0;-437;-807;567;-4;562;-2;0;560;0
COOPERATIVA DE ECONOMIA E CRÉDITO DE LIVRE ADMISSÃO DA SERRA DA CANTAREIRA - SICOOB CANTAREIRA;49069990;b3S;S5;I;2;GUARULHOS;SP;43435;1805;0;355;0;0;0;2159;-340;0;0;0;-532;-871;1288;232;314;-1344;-994;-14;0;332;-109;-1582;-294;1;-294;-49;0;-342;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO SCHAEFFLER;62284385;b3S;S5;I;2;SOROCABA;SP;43435;1976;0;183;0;0;0;2159;0;0;0;0;-24;-24;2134;0;0;-147;-140;-9;0;0;0;-297;1837;1;1839;-40;0;1799;-2206
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA SECRETARIA DE ESTADO DE FAZENDA DO DISTRITO FEDERAL - SICOOB CREDSEF;3603683;b3S;S5;I;2;BRASILIA;DF;43435;1310;0;848;0;0;0;2158;-777;-113;0;0;-62;-953;1205;12;1;-502;-382;-2;0;12;-3;-865;341;2;343;1;0;342;-229
COOPERATIVA DE CREDITO E ECONOMIA COM INTERAÇÃO SOLIDARIA DE QUILOMBO - CRESOL QUILOMBO;73254757;b3S;S5;I;2;QUILOMBO;SC;43435;1662;0;473;0;0;0;2136;-490;-302;0;0;-168;-959;1177;566;44;-644;-404;0;0;0;-481;-919;257;58;316;0;0;316;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE SAO GONÇALO DO PARA LTDA - SICOOB CREDISAOGONÇALO;41683228;b3S;S5;I;2;SAO GONCALO DO PARA;MG;43435;1269;0;865;0;0;0;2135;-550;-21;0;0;26;-545;1589;307;257;-895;-739;-20;0;122;-132;-1101;488;2;489;-22;0;468;-83
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS ESCRIVÃES, NOTÁRIOS E REGISTRADORES NO ESTADO DO PARANÁ - SICREDI CREDENOREG PR;6078926;b3S;S5;I;2;CURITIBA;PR;43435;1118;0;1014;0;0;0;2132;-733;-12;0;0;-125;-870;1262;663;154;-705;-363;-19;0;85;-552;-737;525;-2;524;0;0;524;-150
CREDITÁ S.A. CFI - PRUDENCIAL;1000083687;n1;S5;I;2;PORTO ALEGRE;RS;43435;1842;0;289;0;0;0;2131;-116;0;0;0;-112;-227;1904;0;66;-973;-550;-105;0;11;-47;-1597;306;-40;266;200;0;467;-860
MONOPÓLIO CC - PRUDENCIAL;1000084356;n2;S4;I;2;BELEM;PA;43435;0;0;0;0;2126;0;2126;0;0;0;0;0;0;2126;18;0;-292;-505;-101;0;26;0;-854;1272;0;1272;-496;0;777;-142
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DO MINISTERIO DA EDUCAÇÃO EM SÃO PAULO - COOPEMESP;73092827;b3S;S5;I;2;SAO PAULO;SP;43435;1913;0;199;0;0;0;2112;-179;0;0;0;-112;-291;1821;51;7;-808;-705;-7;0;168;-210;-1505;317;0;317;0;-7;310;-451
AFAL - PRUDENCIAL;1000081081;n1;S4;I;1;MACEIO;AL;43435;1427;0;681;0;0;0;2108;0;-70;0;0;-546;-616;1492;0;0;-1859;-831;-128;0;1757;-85;-1146;346;0;346;0;0;346;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS TRABALHADORES PORTUARIOS DA GRANDE VITORIA - CREDESTIVA.;3844699;b3S;S5;I;2;VITORIA;ES;43435;2038;0;68;0;0;0;2106;-109;-31;0;0;-123;-263;1843;99;30;-708;-882;-12;0;106;-67;-1433;410;0;410;0;-23;387;-100
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SANTA MARIA-CRESOL SANTA MARIA;5220232;b3S;S5;I;2;SANTA MARIA;RS;43435;1970;0;131;0;0;0;2101;-328;-112;0;0;44;-395;1706;144;231;-523;-618;0;0;11;-261;-1016;690;-49;641;0;-20;621;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE ITAPETININGA - SICOOB CRED-ACI;8844074;b3S;S5;I;2;ITAPETININGA;SP;43435;1492;0;597;0;0;0;2090;-483;0;0;0;-132;-615;1475;302;284;-554;-719;-14;0;110;-75;-665;810;1;809;0;-99;710;-206
AG. FOMENTO AMAPA S.A. - PRUDENCIAL;1000081098;n1;S4;I;1;MACAPA;AP;43435;2009;0;60;0;0;0;2069;0;0;0;0;-804;-804;1264;2406;0;-3472;-840;-187;0;15;-96;-2175;-911;3;-907;0;0;-907;0
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE SÃO VALENTIM - CRESOL SÃO VALENTIM;3015152;b3S;S5;I;2;SAO VALENTIM;RS;43435;1520;0;541;0;0;0;2061;-475;-374;0;0;13;-837;1224;622;38;-640;-395;0;0;0;-348;-723;502;0;502;-1;0;500;0
BCO REP ORIENTAL URUGUAY BCE - PRUDENCIAL;1000081287;b1;S4;I;3;SAO PAULO;SP;43435;158;0;1901;0;0;0;2059;0;0;0;0;0;0;2059;0;0;-743;-1166;-156;0;1451;-29;-643;1416;34;1451;0;0;1451;0
COOPERATIVA    DE    ECONOMIA    E    CRÉDITO   MÚTUO  MINUANO;88325113;b3S;S5;I;2;CANOAS;RS;43435;1732;0;300;0;0;0;2032;-192;0;0;0;-131;-323;1709;2;0;-628;-342;0;0;0;-14;-982;727;0;727;0;0;727;-420
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS MUNICIPAIS DE LENÇÓIS PAULISTA - COOPERSERV;5667301;b3S;S5;I;2;LENCOIS PAULISTA;SP;43435;1965;0;67;0;0;0;2032;-165;-151;0;0;-133;-450;1582;150;8;-210;-533;-8;0;93;-25;-527;1056;3;1058;0;-34;1024;-591
FOURTRADE COR. DE CAMBIO LTDA - PRUDENCIAL;1000081957;n2;S4;I;2;RIO DE JANEIRO;RJ;43435;0;0;0;0;2029;0;2029;0;0;0;0;0;0;2029;3329;0;-1861;-2968;-471;0;73;0;-1900;129;0;129;-60;0;70;-149
